Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
54,Village Information,378,SHC available - 139---(Village Information),815,Yes
54,Village Information,379,SHC ID - 140---(Village Information),,
54,Village Information,380,Distance of the SHC from the village - 141---(Village Information),,
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),819,No barrier
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),820,Near upper class hamlet
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),821,Far off from some of the catchment villages
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),822,On the main road
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),823,Across the road or  traffic
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),824,In or near to market
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),825,Across the forest or hill
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),826,Across the stream or river
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),827,Near the graveyard
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),828,Others
54,Village Information,381,Primary barrier in accessing SHC - 142---(Village Information),818,Not Applicable Write
54,Village Information,382,If Other - 143---(Village Information),,
54,Village Information,383,PHC available - 144---(Village Information),830,NO
54,Village Information,383,PHC available - 144---(Village Information),831,YES
54,Village Information,384,PHC ID - 145---(Village Information),,
54,Village Information,385,Distance of the PHC from the village - 146---(Village Information),,
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),835,No barrier
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),836,Near upper class hamlet
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),837,Far off from some of the catchment villages
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),838,On the main road
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),839,Across the road or traffic
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),840,In or  near to market
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),841,Across the forest or hill
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),842,Across the stream or river
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),843,Near the graveyard
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),844,Others
54,Village Information,386,Primary barrier in accessing PHC - 147---(Village Information),834,Not Applicable Write
54,Village Information,387,If Other - 148---(Village Information),,
54,Village Information,388,CHC available - 149---(Village Information),846,NO
54,Village Information,388,CHC available - 149---(Village Information),847,YES
54,Village Information,389,CHC ID - 150---(Village Information),,
54,Village Information,390,Distance of the CHC from the village - 151---(Village Information),,
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),851,No barrier
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),852,Near upper class hamlet
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),853,Far off from some of the catchment villages
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),854,On the main road
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),855,Across the road or traffic
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),856,In or near to market
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),857,Across the forest or hill
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),858,Across the stream or river
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),859,Near the graveyard
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),860,Others
54,Village Information,391,Primary barrier in accessing CHC - 152---(Village Information),850,Not Applicable Write
54,Village Information,392,If other - 153---(Village Information),,
54,Village Information,393,ASHA available - 154---(Village Information),862,NO
54,Village Information,393,ASHA available - 154---(Village Information),863,Yes
54,Village Information,394,VHSNC existing - 155---(Village Information),864,No
54,Village Information,394,VHSNC existing - 155---(Village Information),865,Yes
54,Village Information,395,VHSNC operational - 156---(Village Information),866,No
54,Village Information,395,VHSNC operational - 156---(Village Information),867,"Yes, irregular"
54,Village Information,395,VHSNC operational - 156---(Village Information),868,"Yes, regular"
54,Village Information,396,VCPC existing - 157---(Village Information),869,No
54,Village Information,396,VCPC existing - 157---(Village Information),870,Yes
54,Village Information,397,VCPC Operational - 158---(Village Information),871,No
54,Village Information,397,VCPC Operational - 158---(Village Information),872,"Yes, irregular"
54,Village Information,397,VCPC Operational - 158---(Village Information),873,"Yes, regular"
54,Village Information,397,VCPC Operational - 158---(Village Information),1548,Not applicable
54,Village Information,398,Number of Self Help Groups/ CBOs - 159---(Village Information),,
54,Village Information,399,Number of Child Collective - 160---(Village Information),,
54,Village Information,400,Electricity - 161---(Village Information),876,No
54,Village Information,400,Electricity - 161---(Village Information),877,Yes
54,Village Information,401,Road - 162---(Village Information),878,No
54,Village Information,401,Road - 162---(Village Information),879,Yes
54,Village Information,402,Public Transport - 163---(Village Information),880,No
54,Village Information,402,Public Transport - 163---(Village Information),881,Yes
54,Village Information,403,Water Supply - 164---(Village Information),882,No
54,Village Information,403,Water Supply - 164---(Village Information),883,Yes
