ID,Code
198,"{""7"" : ""ଡାକ୍ତରଖାନା ଅଧିକାରୀ ଅଛନ୍ତି""}"
199,"{""7"" : ""ଡାଟା ଏଂଟ୍ରି ଅପରେଟର ଅଛନ୍ତ""}"
200,"{""7"" : ""ଫାର୍ମାସିଷ୍ଟ ଅଛନ୍ତି""}"
201,"{""7"" : ""ଷ୍ଟାଫ୍ ନର୍ସ ଅଛନ୍ତି""}"
202,"{""7"" : ""ଆମ୍ବୁଲାନ୍ସ ସେବା ଉପଲବ୍ଧ""}"
203,"{""7"" : ""ରକ୍ତ ଭଣ୍ଡାର ୟୁନିଟ୍ ରହିଛି""}"
205,"{""7"" : ""ମହିଳା ରୋଗ ବିଶେଷଜ୍ଞ ଡାକ୍ତର ଅଛନ୍ତି""}"
206,"{""7"" : ""ଶିଶୁ ରୋଗ ବିଶେଷଜ୍ଞ ଡାକ୍ତର ଅଛନ୍ତି""}"
207,"{""7"" : ""ନିଶ୍ଚେତକ ବିଶେଷଜ୍ଞ ଅଛନ୍ତି""}"
208,"{""7"" : ""ଏଏନଏମ୍ ଅଛନ୍ତି""}"
209,"{""7"" : ""ମହଳିା ସ୍ୱାସ୍ଥ୍ୟକର୍ମୀ ଅଛନ୍ତି""}"
44,"{""7"" : ""ବିଦ୍ୟାଳୟର ନାମ""}"
45,"{""7"" : ""ବିଦ୍ୟାଳୟ ପରିଚୟପତ୍ର""}"
46,"{""7"" : ""ବିଦ୍ୟାଳୟର ସର୍ବନିମ୍ନ ଶ୍ରେଣୀ""}"
47,"{""7"" : ""ବିଦ୍ୟାଳୟର ସର୍ବୋଚ୍ଚ ଶ୍ରେଣୀ""}"
48,"{""7"" : ""ବିଦ୍ୟାଳୟର ବର୍ଗ""}"
49,"{""7"" : ""ବିଦ୍ୟାଳୟର ପ୍ରକାର""}"
50,"{""7"" : ""ବିଦ୍ୟାଳୟର ସମୁଦାୟ ଗୃହ ସଂଖ୍ୟା""}"
51,"{""7"" : ""ସମୁଦାୟ ଶ୍ରେଣୀଗୃହ ସଂଖ୍ୟା""}"
52,"{""7"" : ""ନିର୍ଦ୍ଦେଶ ପ୍ରଦାନର ସରକାରୀ ମାଧ୍ୟମ""}"
53,"{""7"" : ""ଯଦି ସରକାରୀ ମାଧ୍ୟମରେ ନିର୍ଦ୍ଦେଶ ପ୍ରଦାନ ଆଂଚଳିକ ଭାଷାରେ କରାଯାଉଥାଏ""}"
54,"{""7"" : ""ତଫସିଲ୍ଭୁକ୍ତ ଜାତିର ସମୁଦାୟ ବାଳକ""}"
55,"{""7"" : ""ତଫସିଲ୍ଭୁକ୍ତ ଜାତିର ସମୁଦାୟ ବାଳିକା""}"
56,"{""7"" : ""ତଫସିଲଭୁକ୍ତ ଜନଜାତିର ସମୁଦାୟ ବାଳକ ""}"
57,"{""7"" : ""ତଫସିଲ୍ଭୁକ୍ତ ଜନଜାତିର ସମୁଦାୟ ବାଳିକା""}"
58,"{""7"" : ""ସମୁଦାୟ ଓବିସି ବାଳକ""}"
59,"{""7"" : ""ସମୁଦାୟ ଓବିସି ବାଳିକା""}"
62,"{""7"" : ""ସମୁଦାୟ ହିନ୍ଦୁ ବାଳକ""}"
63,"{""7"" : ""ସମୁଦାୟ ହିନ୍ଦୁ ବାଳିକା""}"
64,"{""7"" : ""ସମୁଦାୟ ମୁସଲିମ୍ ବାଳକ""}"
65,"{""7"" : ""ସମୁଦାୟ ମୁସଲିମ୍ ବାଳିକା""}"
66,"{""7"" : ""ସମୁଦାୟ ଖ୍ରୀଷ୍ଟିଆନ୍ ବାଳକ""}"
67,"{""7"" : ""ସମୁଦାୟ ଖ୍ରୀଷ୍ଟିଆନ୍ ବାଳିକା""}"
68,"{""7"" : ""ସମୁଦାୟ ଶିଖ୍ ବାଳକ""}"
69,"{""7"" : ""ସମୁଦାୟ ଶିଖ୍ ବାଳିକା""}"
70,"{""7"" : ""ସମୁଦାୟ ବୁଦ୍ଧ ଧର୍ମାବଲମ୍ବୀ ବାଳକ""}"
71,"{""7"" : ""ସମୁଦାୟ ବୁଦ୍ଧ ଧର୍ମାବଲମ୍ବୀ ବାଳିକା""}"
72,"{""7"" : ""ସମୁଦାୟ ଜୈନ ଧର୍ମାବଲମ୍ବୀ ବାଳକ""}"
73,"{""7"" : ""ସମୁଦାୟ ଜୈନ ଧର୍ମାବଲମ୍ବୀ ବାଳିକା""}"
74,"{""7"" : ""ସମୁଦାୟ ବାଳକ""}"
75,"{""7"" : ""ସମୁଦାୟ ବାଳିକା""}"
76,"{""7"" : ""ସମୁଦାୟ ଛାତ୍ରଛାତ୍ରୀ""}"
77,"{""7"" : ""ସ୍ୱତନ୍ତ୍ର ଧ୍ୟାନ ଆବଶ୍ୟକ କରୁଥିବା ବାଳକ ସଂଖ୍ୟା""}"
78,"{""7"" : ""ସ୍ୱତନ୍ତ୍ର ଧ୍ରାନ ଆବଶ୍ୟକ କରୁଥିବା ବାଳିକା ସଂଖ୍ୟା""}"
79,"{""7"" : ""ସ୍ଥାୟୀ ଶିକ୍ଷକ ସଂଖ୍ୟା""}"
80,"{""7"" : ""ଚୁକ୍ତିଭିତିକ ଶିକ୍ଷକ ସଂଖ୍ୟା""}"
81,"{""7"" : ""ସମୁଦାୟ ଶିକ୍ଷକ ସଂଖ୍ୟା""}"
82,"{""7"" : ""ସମୁଦାୟ ପୁରୁଷ ଶିକ୍ଷକ ସଂଖ୍ୟା""}"
83,"{""7"" : ""ସମୁଦାୟ ମହିଳା ଶିକ୍ଷକ ସଂଖ୍ୟା""}"
84,"{""7"" : ""ସ୍ୱତନ୍ତ୍ର ଗଣିତ ଶିକ୍ଷକ""}"
85,"{""7"" : ""ସ୍ୱତନ୍ତ୍ର ବିଜ୍ଞାନ ଶିକ୍ଷକ""}"
86,"{""7"" : ""ସ୍ୱତନ୍ତ୍ର ଭାଷା ଶିକ୍ଷକ""}"
87,"{""7"" : ""ସ୍ୱତନ୍ତ୍ର ସାମାଜିକ ବିଜ୍ଞାନ ଶିକ୍ଷକ""}"
88,"{""7"" : ""ଅତି କମ୍ ରେ ଜଣେ ଶିକ୍ଷୟିତ୍ରୀ""}"
92,"{""7"" : ""ମଧ୍ୟାହ୍ନ ଭୋଜନ କିଏ ରାନ୍ଧୁଛି""}"
93,"{""7"" : ""ମଧ୍ୟାହ୍ନ ଭୋଜନ ରୋଷେୟା ଅଛି କି ନାହିଁ""}"
94,"{""7"" : ""ମଧ୍ୟାହ୍ନ ଭୋଜନ ସହାୟିକା ରହିଛି କି ନାହିଁ""}"
95,"{""7"" : ""ମଧ୍ୟାହ୍ନ ଭୋଜନ ପାଇଁ ସ୍ୱତନ୍ତ୍ର ସଫେଇ କର୍ମଚାରୀ ରହିଛି କି ନାହିଁ""}"
96,"{""7"" : ""ବିଦ୍ୟାଳୟର ନିଜସ୍ୱ ଗୃହ ରହିଛି କି ନାହିଁ""}"
97,"{""7"" : ""ଛାତ୍ରଛାତ୍ରଙ୍କ ପାଇଁ ଶୌଚାଳୟ""}"
98,"{""7"" : ""ବାଳିକାଙ୍କ ପାଇଁ ସ୍ୱତନ୍ତ୍ର ଶୌଚାଳୟ""}"
99,"{""7"" : ""ଶୌଚାଳୟରେ ପାଣି ସୁବିଧା""}"
100,"{""7"" : ""ବିଦ୍ୟାଳୟ  ଚାରିପଟେ ପାଚେରୀ ""}"
102,"{""7"" : ""ପାଠାଗାର ରହିଛି କି ନାହିଁ""}"
103,"{""7"" : ""ଖେଳପଡ଼ିଆ ରହିଛି କି ନାହିଁ""}"
104,"{""7"" : ""ସେଡ଼୍ ସହିତ ସ୍ୱତନ୍ତ୍ର ରୋଷେଇ ଗୃହ""}"
105,"{""7"" : ""ଦିବ୍ୟାଙ୍ଗଙ୍କ ଯାତାୟତ ପାଇଁ ରାଂପ୍ ସୁବିଧା""}"
106,"{""7"" : ""ପିଇବା ପାଣିର ସୁବିଧା""}"
107,"{""7"" : ""ବିଦ୍ୟୁତ୍ ଯୋଗାଣ ସୁବିଧା""}"
109,"{""7"" : ""ବିଜ୍ଞାନାଗାର""}"
110,"{""7"" : ""ବିଦ୍ୟାଳୟ ପରିଚାଳନା କମିଟି ଗଠିତ ହୋଇଛି କି ନାହିଁ""}"
112,"{""7"" : ""ବର୍ଷକ ମଧ୍ୟରେ ଅନୁଷ୍ଠିତ ବୈଠକ ସଂଖ୍ୟା""}"
89,"{""7"" : ""ଅଂଗନୱାଡ଼ି  କେନ୍ଦ୍ରର ପ୍ରକାର ""}"
108,"{""7"" : ""କେନ୍ଦ୍ରର ପରିଚଳନା ଆରମ୍ଭ ହେବା ବର୍ଷ""}"
111,"{""7"" : ""କେତେ ଜନସଂଖ୍ୟାର ଆବଶ୍ୟକତାକୁ କେନ୍ଦ୍ର ପୂରଣ କରୂଛି ""}"
113,"{""7"" : ""ଅତିରିକ୍ତ ଅଂଗନୱାଡ଼ି କେନ୍ଦ୍ରର ଆବଶ୍ୟକତା""}"
114,"{""7"" : ""ବର୍ତମାନ କାର୍ଯ୍ୟରତ ଅଂଗନୱାଡ଼ି କର୍ମୀଂକ ସଂଖ୍ୟା""}"
115,"{""7"" : ""ଅଂଗନୱାଡ଼ି କର୍ମୀ ଯୋଗ ଦେବାର ମାସ ଓ ବର୍ଷ""}"
116,"{""7"" : ""ଅଂଗନୱାଡ଼ି କର୍ମୀ ସମାନ ପଞ୍ଚାୟତ କିମ୍ବା ୱାର୍ଡ଼ର କି ନୁହେଁ""}"
117,"{""7"" : ""ଅତିରିକ୍ତ କର୍ମଚାରୀ/ ପୌଷ୍ଟିକ ପରାମର୍ଶଦାତା ଅଛନ୍ତି କି""}"
118,"{""7"" : ""ଅଂଗନୱାଡ଼ି ସହାୟିକା ଅଛନ୍ତି""}"
126,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ସମୁଦାୟ ଗର୍ଭବତୀ ମହିଳାଙ୍କ ସଂଖ୍ୟା""}"
127,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ସମୁଦାୟ ସ୍ତନ୍ୟପାନ କରାଉଥିବା ମାଆମାନଙ୍କ ସଂଖ୍ୟା""}"
119,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ବାଳକ(୦-୩ବର୍ଷ)""}"
120,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ବାଳିକା(୦-୩ ବର୍ଷ)""}"
121,"{""7"" : ""ସମୁଦାୟ ଶିଶୁ ସଂଖ୍ୟା(୦-୩ବର୍ଷ)""}"
122,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ବାଳକ(୩-୬ବର୍ଷ)""}"
123,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ବାଳିକା(୩-୬ବର୍ଷ)""}"
124,"{""7"" : ""ସମୁଦାୟ ଶିଶୁ ସଂଖ୍ୟା(୩-୬ବର୍ଷ)""}"
125,"{""7"" : ""ତାଲିକାଭୁକ୍ତ ସମୁଦାୟ କିଶୋରୀ(୧୧-୧୮) ସଂଖ୍ୟା""}"
128,"{""7"" : ""ନିଜସ୍ୱ ଗୃହ ରହିଛି କି ନାହିଁ""}"
129,"{""7"" : ""ଗୃହର ପ୍ରକାର""}"
130,"{""7"" : ""ରୋଷେଇ ଘର  ରହିଛି କି ନାହିଁ""}"
131,"{""7"" : ""ପିଇବା ପାଣି ବ୍ୟବସ୍ଥା""}"
132,"{""7"" : ""ଶୌଚାଳୟ କାମ କରୁଛି କି ନାହିଁ""}"
133,"{""7"" : ""ଶୌଚାଳୟରେ ପାଣି ର ବ୍ୟବସ୍ଥା ଅଛି କି ନାହିଁ""}"
134,"{""7"" : ""ପ୍ରାକ୍ ବିଦ୍ୟାଳୟ ଶିକ୍ଷା ଉପକରଣ ରହିଛି କି ନାହିଁ""}"
135,"{""7"" : ""ଘରକୁ ଖାଦ୍ୟ ନେଇ ଯିବା ସୁବିଧା ରହିଛି ନା ନାହିଁ""}"
136,"{""7"" : ""ରନ୍ଧା ଖାଦ୍ୟ ମିଳୁଛି""}"
137,"{""7"" : ""ଟୀକାକରଣ ବ୍ୟବସ୍ଥା ରହିଛି ""}"
138,"{""7"" : ""ସ୍ୱାସ୍ଥ୍ୟ ପରୀକ୍ଷା ସୁବଧା ଯୋଗାଇ ଦିଆଯାଉଛି""}"
140,"{""7"" : ""ପୁଷ୍ଟି ଓ ସ୍ୱାସ୍ଥ୍ୟ ସମ୍ପର୍କିତ ଶିକ୍ଷା ବ୍ୟବସ୍ଥା ରହିଛି""}"
139,"{""7"" : ""ସହାୟତା ସେବା ଯୋଗାଇ ଦିଆଯାଉଛି କି ନାହିଁ""}"
141,"{""7"" : ""କିଶୋରୀ ବାଳିକାମାନଙ୍କୁ କାଉନ୍ସେଲିଂ ସେବା ଯୋଗାଇ ଦିଆଯାଉଛି""}"
155,"{""7"" : ""ପିତାଙ୍କ ନାମ""}"
156,"{""7"" : ""ପିତାଙ୍କ ବୟସ""}"
157,"{""7"" : ""ପିତାଙ୍କ ସର୍ବାଧିକ ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା""}"
158,"{""7"" : ""ପିତାଙ୍କ କାର୍ଯ୍ୟ""}"
159,"{""7"" : ""ମାଆଙ୍କ ନାମ""}"
160,"{""7"" : ""ମାଆଙ୍କ ବୟସ""}"
161,"{""7"" : ""ମାଆଙ୍କ  ସର୍ବାଧିକଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା""}"
162,"{""7"" : ""ମାଆଙ୍କ କାର୍ଯ୍ୟ""}"
163,"{""7"" : ""ଅନାଥ/ ଏକୁଟିଆ ମାଆ କିମ୍ବା ବାପାଙ୍କ ପାଖରେ ରହେ""}"
164,"{""7"" : "" ମୁରବୀଙ୍କ ନାମ""}"
165,"{""7"" : ""  ଶିଶୁର ଜାତି""}"
166,"{""7"" : ""ଶିଶୁର ଧର୍ମ""}"
168,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ପଞ୍ଜୀକରଣ ହୋଇଛି କି ନାହିଁ""}"
169,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ତାରିଖ""}"
170,"{""7"" : ""ଶିଶୁ ଜନ୍ମ ହୋଇଥବା ସ୍ଥାନ""}"
171,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ସମୟର ଓଜନ""}"
172,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ସମୟର ଓଜନ ତାର ମାଆକୁ ""}"
174,"{""7"" : ""ଶିଶୁର ବୟସ(ବର୍ଷ)""}"
175,"{""7"" : ""ବାସସ୍ଥାନର ସ୍ଥିତି""}"
176,"{""7"" : ""ଆନ୍ତଃ ଦେଶାନ୍ତର କିମ୍ବା ବାହ୍ୟ ଦେଶାନ୍ତର ର ମାସ""}"
177,"{""7"" : ""ଅଂଗନୱାଡ଼ି  କେନ୍ଦ୍ରରେ ପଞ୍ଜୀକୃତ କି""}"
178,"{""7"" : ""ଅଂଗନୱାଡି କେନ୍ଦ୍ରର ପରିିଚୟ ପତ୍ର""}"
179,"{""7"" : ""ଶିଶୁ ଆଦ୍ୟ ଶେଶବ ଯତ୍ନ ଓ ଶିକ୍ଷା ପାଉଛି କି""}"
180,"{""7"" : ""ଶିଶୁଟି ବିକଳାଙ୍ଗ କି?""}"
181,"{""7"" : ""ଶିଶୁଟି ଦୀର୍ଘ ଦିନ ଧରି ପୀଡ଼ିତ କି?""}"
182,"{""7"" : ""ଶିଶୁଟି ଶେଷ ଅବସ୍ଥାରେ ଅଛି କି?""}"
183,"{""7"" : ""ଶିଶୁଟି ବିବାହିତ କିମ୍ବା ବିବାହ ସ୍ଥିରୀକୃତ କି""}"
185,"{""7"" : ""ଅନ୍ୟାନ୍ୟ ଯଦି କିଛି ଅଛି ଉଲ୍ଲେଖ କରନ୍ତୁ""}"
231,"{""7"" : ""ପିତାଙ୍କ ନାମ""}"
232,"{""7"" : ""ମାଆଙ୍କ ନାମ""}"
234,"{""7"" : ""ଜନ୍ମ ତାରିଖ""}"
236,"{""7"" : ""ଓଜନ କିଲୋଗ୍ରାମ୍ ଏବଂ ଗ୍ରାମ୍ ""}"
237,"{""7"" : ""ଉଚ୍ଚତା ସେଂଟିମିଟର (ସିଏମ୍) ""}"
238,"{""7"" : ""ପୋଷଣର  ସ୍ଥିତି ""}"
239,"{""7"" : ""ବିକାଶ ନିରୀକ୍ଷଣ ଚାର୍ଟ ଅପଡେଟ୍ ""}"
240,"{""7"" : ""ସହାୟତା ସେବା  ""}"
242,"{""7"" : ""ଯଦ ସହାୟତା ସେବା ଉପଲବ୍ଧ ହେଉଥିଲେ  ""}"
243,"{""7"" : ""ଯଦି ନୁହେଁ, ଉପଲବ୍ଧ ନହେବାର କାରଣ - ""}"
244,"{""7"" : ""ଅତିରିକ୍ତ ପୋଷଣ ""}"
245,"{""7"" : ""ପିତାଙ୍କର ନାମ""}"
246,"{""7"" : ""ମାତାଙ୍କର ନାମ ""}"
247,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ତାରିଖ""}"
249,"{""7"" : ""ଶିଶୁ ବିଦ୍ୟାଳୟରେ ନାମ ଲେଖା ସ୍ଥିତି""}"
250,"{""7"" : ""ଘରୋଇ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତି""}"
251,"{""7"" : ""ଘରୋଇ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତି - ବିଦ୍ୟାଳୟ ଯିବା ପୂର୍ବରୁ""}"
252,"{""7"" : ""ଘରୋଇ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତି - ବିଦ୍ୟାଳୟ ରୁ ଆସିବା ପରେ""}"
253,"{""7"" : ""ଆର୍ଥିକ କାର୍ଯ୍ୟକ୍ଷେତ୍ରରେ ସଂପୃକ୍ତ ହେବା""}"
254,"{""7"" : ""କେତେ ଘଣ୍ଟଂଟା କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତ ରହୁଛନ୍ତି""}"
255,"{""7"" : ""ଗୋଟିଏ ମାସରେ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତ ରହୁଥିବା ଦିନ ସଂଖ୍ୟା- ପ୍ରଥମ ତ୍ରୈମାସିକ""}"
256,"{""7"" : ""କାର୍ଯ୍ୟକ୍ଷେତ୍ର (ଆର୍ଥିକ କ୍ଷେତ୍ର)""}"
257,"{""7"" : ""ଯଦି ଅନ୍ୟ କିଛ କାର୍ଯ୍ୟକ୍ଷେତ୍ର (ଆର୍ଥିକ କ୍ଷେତ୍ର), ଉଲ୍ଳେଖ କରନ୍ତୁ ।""}"
258,"{""7"" : ""ଗୋତି ଶ୍ରମିକଙ୍କ ସଂପୃକ୍ତି""}"
259,"{""7"" : ""ଦେଶାନ୍ତର ହୋଇଥିବା ଶିଶୁ""}"
260,"{""7"" : ""ଦେଶାନ୍ତରର କାରଣ ""}"
265,"{""7"" : ""ମାଆଙ୍କ ନାମ""}"
268,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ତାରିଖ""}"
269,"{""7"" : ""ମା ଓ ଶିଶୁ ସୁରକ୍ଷା / ମା ଓ ଶିଶୁ ସ୍ୱାସ୍ଥ୍ୟ କାର୍ଡ଼ ""}"
270,"{""7"" : ""ମା ଓ ଶିଶୁ ସୁରକ୍ଷା / ମା ଓ ଶିଶୁ ସ୍ୱାସ୍ଥ୍ୟ କାର୍ଡ଼ ଅଛି କି ""}"
271,"{""7"" : ""ବିସିଜି (ଜନ୍ମ ତାରିଖରେ)""}"
272,"{""7"" : ""ବିସିଜି- ତାରିଖ""}"
273,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୦ (ଜନ୍ମ ସମୟରେ)""}"
274,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୦- ତାରିଖ""}"
275,"{""7"" : ""ଓପିଭି- ୦ (ପୋଲିଓ ପାଇଁ, ଜନ୍ମ ସମୟରେ)""}"
276,"{""7"" : ""ଓପିଭି -୦- ତାରିଖ""}"
277,"{""7"" : ""ଓପିଭି -୧ (ଦେଢ ମାସ ମଧ୍ୟରେ)""}"
278,"{""7"" : ""ଓପିଭି -୧- ତାରିଖ""}"
279,"{""7"" : ""ଡିପିଟି- ୧( ଦେଢ ମାସରେ)""}"
280,"{""7"" : ""ଡିପିଟି- ୧- ତାରିଖ""}"
281,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୧(ଦେଢ ମାସରେ)""}"
282,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୧- ତାରିଖ""}"
283,"{""7"" : ""ଓପିଭି -୨ (ଅଢେଇ  ମାସ ମଧ୍ୟରେ)""}"
284,"{""7"" : ""ଓପିଭି -୨- ତାରିଖ""}"
285,"{""7"" : ""ଡିପିଟି- ୨ (ସାଢେ ଦୁଇ ମାସରେ)""}"
286,"{""7"" : "" ଡିପିଟି- ୩- ତାରିଖ""}"
287,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୨(ସାଢେ ଦୁଇ ମାସରେ)""}"
288,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୨- ତାରିଖ""}"
289,"{""7"" : ""ଓପିଭି -୩ (ସାଢେ ତିନି ମାସ ମଧ୍ୟରେ)""}"
290,"{""7"" : ""ଓପିଭି -୩- ତାରିଖ""}"
291,"{""7"" : ""ଡିପିଟି- ୩ (ସାଢେ ତିନି ମାସରେ)""}"
292,"{""7"" : ""ଡିପିଟି- ୩- ତାରିଖ""}"
293,"{""7"" : ""ହେପାଟାଇଟ୍ସ ବି ୩(ସାଢେ ତିନି ମାସରେ)""}"
294,"{""7"" : ""ହେବପାଟାଇଟ୍ସ ବି ୩- ତାରିଖ""}"
295,"{""7"" : ""ପେଂଟାଭାଲେଂଟ - ୧""}"
296,"{""7"" : ""ପେଂଟାଭାଲେଂଟ - ୧- ତାରିଖ""}"
605,"{""7"" : ""ପେଂଟାଭାଲେଂଟ - ୨""}"
606,"{""7"" : ""ପେଂଟାଭାଲେଂଟ - ୨- ତାରିଖ""}"
297,"{""7"" : ""ପେଂଟାଭାଲେଂଟ - ୩""}"
298,"{""7"" : ""ପେଂଟାଭାଲେଂଟ - ୩- ତାରିଖ""}"
299,"{""7"" : ""ମିଳିମିଳା- (ନଅ ମାସରେ)""}"
300,"{""7"" : ""ମିଳିମିଳା- ତାରଖ""}"
301,"{""7"" : ""ଭିଟାମିନ୍ ଏ (ନବମ ମାସରେ ପ୍ରଥମ ଡୋଜ୍)""}"
302,"{""7"" : ""ଭିଟାମିନ୍ ଏ - ତାରିଖ""}"
303,"{""7"" : ""ସମ୍ପୂର୍ଣ୍ଣ ଟୀକାକରଣ""}"
304,"{""7"" : ""ପିତାଙ୍କ ନାମ""}"
305,"{""7"" : ""ମାତାଙ୍କ ନାମ""}"
307,"{""7"" : ""ଶିଶୁର ଜନ୍ମ ତାରିଖ ଲେଖନ୍ତୁ""}"
308,"{""7"" : ""କେବେ ଯଦି ଶିଶୁ ବିଦ୍ୟାଳୟରେ ପଂଜୀକୃତ ହୋଇଥିଲା""}"
309,"{""7"" : ""ଯଦି ନାମ ଲେଖାଇଛି ତେବେ ବର୍ତମାନର ସ୍ଥିତି""}"
311,"{""7"" : ""ବିଦ୍ୟାଳୟ ପରିଚୟ ପତ୍ର""}"
319,"{""7"" : ""ବିଦ୍ୟାଳୟର ପ୍ରକାର""}"
320,"{""7"" : ""ମାଗଣା ପାଠ୍ୟପୁସ୍ତକ ଦିଆଯାଇଛି""}"
321,"{""7"" : ""ମାଗଣା ବିଦ୍ୟାଳୟ ପୋଷାକ ଦିଆଯାଇଛି""}"
322,"{""7"" : ""ଘରୋଇ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତି""}"
323,"{""7"" : ""ଘରୋଇ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତି - ବିଦ୍ୟାଳୟ ଯିବା ପୂର୍ବରୁ""}"
324,"{""7"" : ""ଘରୋଇ କାର୍ଯ୍ୟରେ ସଂପୃକ୍ତି - ବିଦ୍ୟାଳୟ ରୁ ଆସିବା ପରେ""}"
313,"{""7"" : ""ଯଦି ଶିଶୁଟି ଅଧାରୁ ବିଦ୍ୟାଳୟକୁ ଯିବା ଛାଡ଼ିଦେଇଛି, ପ୍ରାଥମିକ କାରଣ""}"
314,"{""7"" : ""ଯଦି ଶିଶୁଟି ଅଧାରୁ ବିଦ୍ୟାଳୟକୁ ଯିବା ଛାଡ଼ିଦେଇଛି,ଦ୍ୱିିତୀୟ କାରଣ""}"
315,"{""7"" : ""ଯଦି ଶିଶୁଟି ଅଧାରୁ ବିଦ୍ୟାଳୟକୁ ଯିବା ଛାଡ଼ିଦେଇଛି, ତୃତୀୟ କାରଣ""}"
