Lactating Mothers
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,1392,No
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,1393,Yes
60,Lactating Mothers,571,4th visit by ANM/ AWW/ASHA,1394,Not Applicable
60,Lactating Mothers,572,Received complete post natal care and advice,1395,Yes
60,Lactating Mothers,572,Received complete post natal care and advice,1396,No
60,Lactating Mothers,573,Additional visit - 14th Day,1397,Yes
60,Lactating Mothers,573,Additional visit - 14th Day,1398,No
60,Lactating Mothers,573,Additional visit - 14th Day,1399,Not Applicable
60,Lactating Mothers,574,Additional visit - 21st Day,1400,No
60,Lactating Mothers,574,Additional visit - 21st Day,1401,Yes
60,Lactating Mothers,574,Additional visit - 21st Day,1402,Not Applicable
60,Lactating Mothers,575,Additional visit - 28th Day,1403,No
60,Lactating Mothers,575,Additional visit - 28th Day,1404,Yes
60,Lactating Mothers,575,Additional visit - 28th Day,1405,Not Applicable
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,1406,"No, did not received at all "
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,1407,"Yes, but irregular"
60,Lactating Mothers,576,Supplementary nutrition - Post Natal: 1- 3 months,1408,"Yes, regular"
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,1409,Yes
60,Lactating Mothers,577,Exclusive Breast Feeding: 0 - 3 months,1410,No
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,1411,"No, did not received at all"
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,1412,"Yes, but irregular"
60,Lactating Mothers,578,Supplementary nutrition - Post Natal: 4 - 6 months,1413,"Yes, regular"
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,1414,Yes
60,Lactating Mothers,579,Exclusive Breast Feeding: 4 - 6 months,1415,No
60,Lactating Mothers,580,Complementary feeding,,
60,Lactating Mothers,581,Enrolled in AWC,1429,Yes
60,Lactating Mothers,581,Enrolled in AWC,1430,No
60,Lactating Mothers,581,Enrolled in AWC,1531,Not applicable
60,Lactating Mothers,582,Anganwaadi Centre ID,,
""
School Education Retention
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
51,School Education Retention,325,Name of Father,,
51,School Education Retention,326,Date of Collection,,
51,School Education Retention,327,Current Class,648,Class 1
51,School Education Retention,327,Current Class,649,Class 2
51,School Education Retention,327,Current Class,650,Class 3
51,School Education Retention,327,Current Class,651,Class 4
51,School Education Retention,327,Current Class,652,Class 5
51,School Education Retention,327,Current Class,653,Class 6
51,School Education Retention,327,Current Class,654,Class 7
51,School Education Retention,327,Current Class,655,Class 8
51,School Education Retention,327,Current Class,656,Class 9
51,School Education Retention,327,Current Class,657,Class 10
51,School Education Retention,327,Current Class,658,Class 11
51,School Education Retention,327,Current Class,659,Class 12
51,School Education Retention,327,Current Class,660,Graduation and above
51,School Education Retention,328,Regular or Irregular,661,Regular
51,School Education Retention,328,Regular or Irregular,662,Irregular
51,School Education Retention,329,Reason for not in school,663,Need to help family in work
51,School Education Retention,329,Reason for not in school,664,Child need to earn money
51,School Education Retention,329,Reason for not in school,665,Child migrated to other place
51,School Education Retention,329,Reason for not in school,666,Need to take care of siblings
51,School Education Retention,329,Reason for not in school,667,Thinks Education not useful
51,School Education Retention,329,Reason for not in school,668,Child not intrested
51,School Education Retention,329,Reason for not in school,669,Disability
51,School Education Retention,329,Reason for not in school,670,Marriage
51,School Education Retention,329,Reason for not in school,671,Teaching in school not good
51,School Education Retention,329,Reason for not in school,672,No facilities in school
51,School Education Retention,329,Reason for not in school,673,School at a long distance
51,School Education Retention,329,Reason for not in school,674,Unsafe travel to  school
51,School Education Retention,329,Reason for not in school,675,No higher level schools
51,School Education Retention,329,Reason for not in school,676,Mid Day Meal not available
51,School Education Retention,329,Reason for not in school,677,Discrimination by teacher
51,School Education Retention,329,Reason for not in school,678,Discrimination by others
51,School Education Retention,329,Reason for not in school,679,Corporal punishment
51,School Education Retention,329,Reason for not in school,680,Sexual harassment
51,School Education Retention,329,Reason for not in school,1500,Not applicable
51,School Education Retention,330,Secondary reason for not in school,682,
51,School Education Retention,330,Secondary reason for not in school,1612,Need to help family in work/ Household occupation
51,School Education Retention,330,Secondary reason for not in school,1613,Child need to work to earn money (labour work)
51,School Education Retention,330,Secondary reason for not in school,1614,Family/ child migrated to other place for work or any other
51,School Education Retention,330,Secondary reason for not in school,1615,Need to take care of siblings/ need to take care of domestic
51,School Education Retention,330,Secondary reason for not in school,1616,Parents perceive education as not useful
51,School Education Retention,330,Secondary reason for not in school,1617,Child not interested in education
51,School Education Retention,330,Secondary reason for not in school,1618,Disability
51,School Education Retention,330,Secondary reason for not in school,1619,Marriage
51,School Education Retention,330,Secondary reason for not in school,1620,Teaching in school not satisfactory
51,School Education Retention,330,Secondary reason for not in school,1621,Facilities in school are not adequate/ satisfactory
51,School Education Retention,330,Secondary reason for not in school,1622,School unsafe/ travel to school unsafe
51,School Education Retention,330,Secondary reason for not in school,1623,Higher level schools are not available close to the village
51,School Education Retention,330,Secondary reason for not in school,1624,MDM not available or not available regularly/ Quality of MDM
51,School Education Retention,330,Secondary reason for not in school,1625,Discrimination by teacher/ Misbehaviour by teacher from high
51,School Education Retention,330,Secondary reason for not in school,1626,Discrimination by other children
51,School Education Retention,330,Secondary reason for not in school,1627,Corporal punishment
51,School Education Retention,330,Secondary reason for not in school,1628,Sexual harassment
51,School Education Retention,330,Secondary reason for not in school,1629,Not applicable
51,School Education Retention,330,Secondary reason for not in school,1651,School at a long distance/ Travel to school not convenient
51,School Education Retention,331,Tertiary reason for not in school,683,
51,School Education Retention,331,Tertiary reason for not in school,1630,Need to help family in work/ Household occupation
51,School Education Retention,331,Tertiary reason for not in school,1631,Child need to work to earn money
51,School Education Retention,331,Tertiary reason for not in school,1632,Family/ child migrated to other place for work or any other
51,School Education Retention,331,Tertiary reason for not in school,1633,Need to take care of siblings/ need to take care of domestic
51,School Education Retention,331,Tertiary reason for not in school,1634,Parents perceive education as not useful
51,School Education Retention,331,Tertiary reason for not in school,1635,Child not interested in education
51,School Education Retention,331,Tertiary reason for not in school,1636,Disability
51,School Education Retention,331,Tertiary reason for not in school,1637,Marriage
51,School Education Retention,331,Tertiary reason for not in school,1638,Teaching in school not satisfactory
51,School Education Retention,331,Tertiary reason for not in school,1639,Facilities in school are not adequate/ satisfactory
51,School Education Retention,331,Tertiary reason for not in school,1640,School at a long distance/ Travel to school not convenient
51,School Education Retention,331,Tertiary reason for not in school,1641,School unsafe/ travel to school unsafe
51,School Education Retention,331,Tertiary reason for not in school,1642,Higher level schools are not available close to the village
51,School Education Retention,331,Tertiary reason for not in school,1643,MDM not available or not available regularly/ Quality of MDM
51,School Education Retention,331,Tertiary reason for not in school,1644,Discrimination by teacher/ Misbehaviour by teacher from high
51,School Education Retention,331,Tertiary reason for not in school,1645,Discrimination by other children/ Misbehaviour by other
51,School Education Retention,331,Tertiary reason for not in school,1646,Corporal punishment
51,School Education Retention,331,Tertiary reason for not in school,1647,Sexual harassment
51,School Education Retention,331,Tertiary reason for not in school,1648,Not applicable
""
Child Vaccination and Immuniza
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
49,Child Vaccination and Immuniza,264,Name of the Father,,
49,Child Vaccination and Immuniza,265,Name of Mother,,
49,Child Vaccination and Immuniza,268,Date of birth of Child,,
49,Child Vaccination and Immuniza,269,MCP MCH card made,522,Yes
49,Child Vaccination and Immuniza,269,MCP MCH card made,523,No
49,Child Vaccination and Immuniza,270,MCP MCH card available,579,Yes
49,Child Vaccination and Immuniza,270,MCP MCH card available,580,No
49,Child Vaccination and Immuniza,271,BCG at birth,526,Given
49,Child Vaccination and Immuniza,271,BCG at birth,527,Not Given
49,Child Vaccination and Immuniza,272,BCG Date ,,
49,Child Vaccination and Immuniza,273,Hepatitis B 0 (At Birth),529,Given
49,Child Vaccination and Immuniza,273,Hepatitis B 0 (At Birth),530,Not Given
49,Child Vaccination and Immuniza,274,Hepatitis B 0 Date,,
49,Child Vaccination and Immuniza,275,"OPV - 0 ( for polio, At Birth)",533,Given
49,Child Vaccination and Immuniza,275,"OPV - 0 ( for polio, At Birth)",534,Not Given
49,Child Vaccination and Immuniza,276,OPV - 0 - Date,,
49,Child Vaccination and Immuniza,277,OPV - 1 (at 1.5 months),537,Given
49,Child Vaccination and Immuniza,277,OPV - 1 (at 1.5 months),538,Not Given
49,Child Vaccination and Immuniza,278,Opv - 1- Date ,,
49,Child Vaccination and Immuniza,279,DPT - 1 (at 1.5 months),541,Given
49,Child Vaccination and Immuniza,279,DPT - 1 (at 1.5 months),542,Not Given
49,Child Vaccination and Immuniza,280,DPT - 1 - Date ,,
49,Child Vaccination and Immuniza,281,Hepatitis B 1 (at 1.5 months),544,Given
49,Child Vaccination and Immuniza,281,Hepatitis B 1 (at 1.5 months),545,Not Given
49,Child Vaccination and Immuniza,282,Hepatitis B 1 - Date,,
49,Child Vaccination and Immuniza,283,OPV - 2 (At 2.5 months),547,Given
49,Child Vaccination and Immuniza,283,OPV - 2 (At 2.5 months),548,Not Given
49,Child Vaccination and Immuniza,284,OPV - 2 Date,,
49,Child Vaccination and Immuniza,285,DPT - 2 (At 2.5 months),550,Given
49,Child Vaccination and Immuniza,285,DPT - 2 (At 2.5 months),551,Not Given
49,Child Vaccination and Immuniza,286,DPT - 2 Date,,
49,Child Vaccination and Immuniza,287,Hepatitis B 2 (At 2.5 months),553,Given
49,Child Vaccination and Immuniza,287,Hepatitis B 2 (At 2.5 months),554,Not Given
49,Child Vaccination and Immuniza,288,Hepatitis B 2 Date,,
49,Child Vaccination and Immuniza,289,OPV - 3 (At 3.5 months),556,Given
49,Child Vaccination and Immuniza,289,OPV - 3 (At 3.5 months),557,Not Given
49,Child Vaccination and Immuniza,290,OPV - 3 Date,,
49,Child Vaccination and Immuniza,291,DPT - 3 (At 3.5 months),559,Given
49,Child Vaccination and Immuniza,291,DPT - 3 (At 3.5 months),560,Not Given
49,Child Vaccination and Immuniza,292,DPT - 3 Date,,
49,Child Vaccination and Immuniza,293,Hepatitis B 3 (At 3.5 months),562,Given
49,Child Vaccination and Immuniza,293,Hepatitis B 3 (At 3.5 months),563,Not Given
49,Child Vaccination and Immuniza,294,Hepatitis B 3 Date,,
49,Child Vaccination and Immuniza,295,Pentavalent - 1,565,Given
49,Child Vaccination and Immuniza,295,Pentavalent - 1,566,Not Given
49,Child Vaccination and Immuniza,295,Pentavalent - 1,1532,Not applicable
49,Child Vaccination and Immuniza,296,Pentavalent - 1 Date,,
49,Child Vaccination and Immuniza,605,Pentavalent - 2,1653,Given
49,Child Vaccination and Immuniza,605,Pentavalent - 2,1654,Not Given
49,Child Vaccination and Immuniza,605,Pentavalent - 2,1655,Not applicable
49,Child Vaccination and Immuniza,605,Pentavalent - 2,1656,Don't know
49,Child Vaccination and Immuniza,605,Pentavalent - 2,1657,Others
49,Child Vaccination and Immuniza,606,Pentavalent - 2 Date,,
49,Child Vaccination and Immuniza,297,Pentavalent - 3,568,Given
49,Child Vaccination and Immuniza,297,Pentavalent - 3,569,Not Given
49,Child Vaccination and Immuniza,297,Pentavalent - 3,1611,Not applicable
49,Child Vaccination and Immuniza,298,Pentavalent - 3 Date,,
49,Child Vaccination and Immuniza,301,Vitamin A (1st dose at 9 months),574,Given
49,Child Vaccination and Immuniza,301,Vitamin A (1st dose at 9 months),575,Not Given
49,Child Vaccination and Immuniza,302,Vitamin A Date,,
49,Child Vaccination and Immuniza,299,Measles (At 9 months),571,Given
49,Child Vaccination and Immuniza,299,Measles (At 9 months),572,Not Given
49,Child Vaccination and Immuniza,300,Measles - Date,,
49,Child Vaccination and Immuniza,303,Full immunization,577,Yes
49,Child Vaccination and Immuniza,303,Full immunization,578,No
""
Labour and Migration
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
48,Labour and Migration,245,Name of Father,,
48,Labour and Migration,246,Name of Mother,,
48,Labour and Migration,247,Date of birth of child,,
48,Labour and Migration,248,Date of collection,,
48,Labour and Migration,249,Enrollment status,352,Yes
48,Labour and Migration,249,Enrollment status,353,No
48,Labour and Migration,250,HH Chores involvement,420,No
48,Labour and Migration,250,HH Chores involvement,422,Yes most of the time
48,Labour and Migration,250,HH Chores involvement,421,Yes somtimes
48,Labour and Migration,251,HH Chores involvement - Before going to school,508,No
48,Labour and Migration,251,HH Chores involvement - Before going to school,510,Yes most of the time
48,Labour and Migration,251,HH Chores involvement - Before going to school,509,Yes sometimes
48,Labour and Migration,251,HH Chores involvement - Before going to school,417,No
48,Labour and Migration,251,HH Chores involvement - Before going to school,418,Yes sometime
48,Labour and Migration,251,HH Chores involvement - Before going to school,419,Yes most of the time
48,Labour and Migration,252,HH Chores involvement - After coming from school,360,No
48,Labour and Migration,252,HH Chores involvement - After coming from school,362,Yes Most of the time
48,Labour and Migration,252,HH Chores involvement - After coming from school,361,Yes Sometimes
48,Labour and Migration,253,Economic activities involvement,366,Yes outside home alone
48,Labour and Migration,253,Economic activities involvement,363,No
48,Labour and Migration,253,Economic activities involvement,365,Yes outside with family
48,Labour and Migration,253,Economic activities involvement,364,Yes at home
48,Labour and Migration,254,Number of hours of involvement,423,Below 3 hours
48,Labour and Migration,254,Number of hours of involvement,424,3 to 6 hours
48,Labour and Migration,254,Number of hours of involvement,425,6 to 8 hours
48,Labour and Migration,254,Number of hours of involvement,426,Above 8 hours
48,Labour and Migration,255,Number of days of involvement,427,Below 7 days
48,Labour and Migration,255,Number of days of involvement,428,7 to 15 days
48,Labour and Migration,255,Number of days of involvement,429,16 to 21 days
48,Labour and Migration,255,Number of days of involvement,430,Above 21 days
48,Labour and Migration,256,Sector of work,438,Hotels or Restaurants
48,Labour and Migration,256,Sector of work,434,Brick Klink
48,Labour and Migration,256,Sector of work,435,Carpet weaving
48,Labour and Migration,256,Sector of work,436,Constructions
48,Labour and Migration,256,Sector of work,431,Agriculture
48,Labour and Migration,256,Sector of work,439,Minning Quarries
48,Labour and Migration,256,Sector of work,440,Diamond and gems industry
48,Labour and Migration,256,Sector of work,441,Grazing
48,Labour and Migration,256,Sector of work,442,Zari Work
48,Labour and Migration,256,Sector of work,432,Domestic Work
48,Labour and Migration,256,Sector of work,433,Beeding rolling
48,Labour and Migration,256,Sector of work,445,Street Vending
48,Labour and Migration,256,Sector of work,446,Garage Work
48,Labour and Migration,256,Sector of work,447,Pollination
48,Labour and Migration,256,Sector of work,448,Other industry
48,Labour and Migration,256,Sector of work,449,Paper and milk distribution
48,Labour and Migration,256,Sector of work,450,NTFP
48,Labour and Migration,256,Sector of work,451,Fishing
48,Labour and Migration,256,Sector of work,452,Rag Picking
48,Labour and Migration,256,Sector of work,453,Begging
48,Labour and Migration,256,Sector of work,454,Others
48,Labour and Migration,256,Sector of work,455,Dont know
48,Labour and Migration,256,Sector of work,456,Not Applicable
48,Labour and Migration,256,Sector of work,444,Flower Picking
48,Labour and Migration,256,Sector of work,443,Piece meal work
48,Labour and Migration,256,Sector of work,437,Fireworks and matches factory
48,Labour and Migration,257,Specify the other sector of work,,
48,Labour and Migration,258,Bonded labour involvement,402,No
48,Labour and Migration,258,Bonded labour involvement,403,Yes
48,Labour and Migration,259,Child Migrated,404,Not migrated
48,Labour and Migration,259,Child Migrated,406,Yes with guardian
48,Labour and Migration,259,Child Migrated,408,Yes alone
48,Labour and Migration,259,Child Migrated,405,Yes with family
48,Labour and Migration,259,Child Migrated,407,Yes with person from agent
48,Labour and Migration,260,Purpose of migration,409,Work
48,Labour and Migration,260,Purpose of migration,410,Education
48,Labour and Migration,260,Purpose of migration,411,Social ceremonies
48,Labour and Migration,260,Purpose of migration,412,Accompanied parents
48,Labour and Migration,260,Purpose of migration,413,Dont know
48,Labour and Migration,260,Purpose of migration,414,Not applicable
48,Labour and Migration,599,Place of Migration,1465,Neighbouring Village
48,Labour and Migration,599,Place of Migration,1466,Another Village in the district
48,Labour and Migration,599,Place of Migration,1467,Another District in the state
48,Labour and Migration,599,Place of Migration,1468,Neighbouring State
48,Labour and Migration,599,Place of Migration,1469,Distant
48,Labour and Migration,599,Place of Migration,1470,Dont Know
48,Labour and Migration,599,Place of Migration,1569,Not applicable
48,Labour and Migration,600,Sector of work,1471,Agriculture
48,Labour and Migration,600,Sector of work,1472,Domestic Work
48,Labour and Migration,600,Sector of work,1473,Beedi Rolling
48,Labour and Migration,600,Sector of work,1474,Brick Kilns
48,Labour and Migration,600,Sector of work,1475,Carpet Weaving
48,Labour and Migration,600,Sector of work,1476,Construction
48,Labour and Migration,600,Sector of work,1477,Fireworks and matches factorires
48,Labour and Migration,600,Sector of work,1478,Hotels or restaurants
48,Labour and Migration,600,Sector of work,1479,Mining or Quarries
48,Labour and Migration,600,Sector of work,1480,Diamond and gems industry
48,Labour and Migration,600,Sector of work,1481,Grazing
48,Labour and Migration,600,Sector of work,1482,Zari work
48,Labour and Migration,600,Sector of work,1483,Piece meal work
48,Labour and Migration,600,Sector of work,1484,Flower picking
48,Labour and Migration,600,Sector of work,1485,Street Vending
48,Labour and Migration,600,Sector of work,1486,Garage Work
48,Labour and Migration,600,Sector of work,1487,Pollination
48,Labour and Migration,600,Sector of work,1488,Industry other than given
48,Labour and Migration,600,Sector of work,1489,Paper milk distribution
48,Labour and Migration,600,Sector of work,1490,NFTP Collection
48,Labour and Migration,600,Sector of work,1491,Fishing
48,Labour and Migration,600,Sector of work,1492,Rag picking
48,Labour and Migration,600,Sector of work,1493,Begging
48,Labour and Migration,600,Sector of work,1494,Others
48,Labour and Migration,600,Sector of work,1495,Dont Know
48,Labour and Migration,600,Sector of work,1496,Not Applicable
48,Labour and Migration,601,If others specify,,
""
Growth Monitoring
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
47,Growth Monitoring,231,Name of Father,,
47,Growth Monitoring,232,Name of Mother,,
47,Growth Monitoring,234,Date of Birth,,
47,Growth Monitoring,236,Weight (in kgs),,
47,Growth Monitoring,237,Height (in cms),,
47,Growth Monitoring,238,Nutrition status,345,Normal
47,Growth Monitoring,238,Nutrition status,347,SAM
47,Growth Monitoring,238,Nutrition status,346,MAM
47,Growth Monitoring,239,Growth monitoring chart updated,323,Yes
47,Growth Monitoring,239,Growth monitoring chart updated,324,No
47,Growth Monitoring,240,Referal,326,No
47,Growth Monitoring,240,Referal,325,Yes
47,Growth Monitoring,241,If Yes,327,NRC
47,Growth Monitoring,241,If Yes,328,MTC
47,Growth Monitoring,241,If Yes,329,Hospital
47,Growth Monitoring,241,If Yes,330,Not Applicable
47,Growth Monitoring,242,Whether referal service availed,331,Yes
47,Growth Monitoring,242,Whether referal service availed,332,No
47,Growth Monitoring,243,"If No,Reason for not availing",333,Cant leave family
47,Growth Monitoring,243,"If No,Reason for not availing",334,No person to accompany 
47,Growth Monitoring,243,"If No,Reason for not availing",335,Longer Distance
47,Growth Monitoring,243,"If No,Reason for not availing",336,Dont trust the institution
47,Growth Monitoring,243,"If No,Reason for not availing",337,Economic issue
47,Growth Monitoring,243,"If No,Reason for not availing",338,Not applicable
47,Growth Monitoring,243,"If No,Reason for not availing",339,Others
47,Growth Monitoring,244,Supl Nutrition,340,No 
47,Growth Monitoring,244,Supl Nutrition,342,Irregular and complete amount
47,Growth Monitoring,244,Supl Nutrition,343,Regular and complete amount
47,Growth Monitoring,244,Supl Nutrition,344,Not applicable
47,Growth Monitoring,244,Supl Nutrition,341,Irregular and incomplete
""
Child Annual Information
Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
37,Child Annual Information,155,Name of the Father,,
37,Child Annual Information,156,Age of Father,,
37,Child Annual Information,157,Highest class passed - Father,457,Illiterate
37,Child Annual Information,157,Highest class passed - Father,458,Class 1
37,Child Annual Information,157,Highest class passed - Father,459,Class 2
37,Child Annual Information,157,Highest class passed - Father,460,Class 3
37,Child Annual Information,157,Highest class passed - Father,461,Class 4
37,Child Annual Information,157,Highest class passed - Father,462,Class 5
37,Child Annual Information,157,Highest class passed - Father,463,Class 6
37,Child Annual Information,157,Highest class passed - Father,464,Class 7
37,Child Annual Information,157,Highest class passed - Father,465,Class 8
37,Child Annual Information,157,Highest class passed - Father,466,Class 9
37,Child Annual Information,157,Highest class passed - Father,467,Class 10
37,Child Annual Information,157,Highest class passed - Father,468,Class 11
37,Child Annual Information,157,Highest class passed - Father,469,Class 12
37,Child Annual Information,157,Highest class passed - Father,470,Graduate
37,Child Annual Information,157,Highest class passed - Father,471,Post Graduate
37,Child Annual Information,157,Highest class passed - Father,472,Technical education
37,Child Annual Information,157,Highest class passed - Father,1683,88-Dont Know
37,Child Annual Information,157,Highest class passed - Father,1684,99-Not Applicable
37,Child Annual Information,158,Occupation of the father,176,Unemployed
37,Child Annual Information,158,Occupation of the father,177,Agricultural labour
37,Child Annual Information,158,Occupation of the father,473,Casual Labour
37,Child Annual Information,158,Occupation of the father,474,"Agriculture,dairy,fishery and other allied work"
37,Child Annual Information,158,Occupation of the father,475,Self Employed/business/vending/trading
37,Child Annual Information,158,Occupation of the father,476,Salaried
37,Child Annual Information,158,Occupation of the father,477,Artisan
37,Child Annual Information,158,Occupation of the father,478,Domestic Work
37,Child Annual Information,158,Occupation of the father,479,Others
37,Child Annual Information,158,Occupation of the father,1685,88-Dont Know
37,Child Annual Information,158,Occupation of the father,1686,99-Not Applicable
37,Child Annual Information,159,Name of Mother,,
37,Child Annual Information,160,Age of Mother,,
37,Child Annual Information,161,Highest class passed - Mother,480,Illiterate
37,Child Annual Information,161,Highest class passed - Mother,481,Class 1
37,Child Annual Information,161,Highest class passed - Mother,482,Class 2
37,Child Annual Information,161,Highest class passed - Mother,483,Class 3
37,Child Annual Information,161,Highest class passed - Mother,484,Class 4
37,Child Annual Information,161,Highest class passed - Mother,485,Class 5
37,Child Annual Information,161,Highest class passed - Mother,486,Class 6
37,Child Annual Information,161,Highest class passed - Mother,487,Class 7
37,Child Annual Information,161,Highest class passed - Mother,488,Class 8
37,Child Annual Information,161,Highest class passed - Mother,489,Class 9
37,Child Annual Information,161,Highest class passed - Mother,490,Class 10
37,Child Annual Information,161,Highest class passed - Mother,491,Class 11
37,Child Annual Information,161,Highest class passed - Mother,492,Class 12
37,Child Annual Information,161,Highest class passed - Mother,493,Graduate
37,Child Annual Information,161,Highest class passed - Mother,494,Post Graduate
37,Child Annual Information,161,Highest class passed - Mother,495,Technical Education
37,Child Annual Information,161,Highest class passed - Mother,1687,88-Dont Know
37,Child Annual Information,161,Highest class passed - Mother,1688,99-Not Applicable
37,Child Annual Information,162,Occupation of the Mother,181,Unemployed
37,Child Annual Information,162,Occupation of the Mother,182,Agricultural labour
37,Child Annual Information,162,Occupation of the Mother,183,Casual labour and other labour
37,Child Annual Information,162,Occupation of the Mother,496,"Agriculture,dairy,fishery and other allied work"
37,Child Annual Information,162,Occupation of the Mother,497,Self employed/business/vending/trading
37,Child Annual Information,162,Occupation of the Mother,498,Salaried (Government/ Private)
37,Child Annual Information,162,Occupation of the Mother,499,Artisan
37,Child Annual Information,162,Occupation of the Mother,500,Domestic Work
37,Child Annual Information,162,Occupation of the Mother,501,Others
