Form Id,Form Name,Question Id,Question Text,Choice Id,Choice Text
37,Child Annual Information,162,Occupation of the Mother - 109---(Child Annual Information),181,Unemployed
37,Child Annual Information,162,Occupation of the Mother - 109---(Child Annual Information),501,Others
37,Child Annual Information,163,Orphaned /Single parent - 110---(Child Annual Information),185,Yes Father-Dead Missing
37,Child Annual Information,163,Orphaned /Single parent - 110---(Child Annual Information),502,Yes Mother-Dead Missing
37,Child Annual Information,163,Orphaned /Single parent - 110---(Child Annual Information),184,No
37,Child Annual Information,163,Orphaned /Single parent - 110---(Child Annual Information),503,Yes Both Mother and Father
37,Child Annual Information,164,Name of Guardian - 111---(Child Annual Information),,
37,Child Annual Information,165,Caste of Child - 112---(Child Annual Information),187,SC
37,Child Annual Information,165,Caste of Child - 112---(Child Annual Information),188,ST
37,Child Annual Information,165,Caste of Child - 112---(Child Annual Information),189,OBC
37,Child Annual Information,165,Caste of Child - 112---(Child Annual Information),190,Minority
37,Child Annual Information,165,Caste of Child - 112---(Child Annual Information),191,General
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),192,Hindu
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),193,Christian
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),194,Muslim
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),195,Others
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),1572,Sikh
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),1573,Buddhist
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),1574,Jain
37,Child Annual Information,166,Religion of Child - 113---(Child Annual Information),1575,Don't Know
37,Child Annual Information,168,Birth registration of child done? - 115---(Child Annual Information),199,No
37,Child Annual Information,168,Birth registration of child done? - 115---(Child Annual Information),198,Yes
37,Child Annual Information,169,Date of  birth of the child - 116---(Child Annual Information),,
37,Child Annual Information,170,Place of Delivery - 117---(Child Annual Information),201,
37,Child Annual Information,170,Place of Delivery - 117---(Child Annual Information),504,Home
37,Child Annual Information,170,Place of Delivery - 117---(Child Annual Information),505,Government Hospital
37,Child Annual Information,170,Place of Delivery - 117---(Child Annual Information),506,Private Hospital
37,Child Annual Information,170,Place of Delivery - 117---(Child Annual Information),507,On the Way
37,Child Annual Information,171,Weight at birth (in kgs) - 118---(Child Annual Information),,
37,Child Annual Information,172,Weight of child communicated to the mother after delivery - 119---(Child Annual Information),203,No
37,Child Annual Information,172,Weight of child communicated to the mother after delivery - 119---(Child Annual Information),1505,Yes
37,Child Annual Information,172,Weight of child communicated to the mother after delivery - 119---(Child Annual Information),1506,Not applicable
37,Child Annual Information,174,Age of child as of today(months) - 121---(Child Annual Information),,
37,Child Annual Information,175,Resendtial Status - 122---(Child Annual Information),206,From this village only
37,Child Annual Information,175,Resendtial Status - 122---(Child Annual Information),207,shifted to this location
37,Child Annual Information,175,Resendtial Status - 122---(Child Annual Information),1558,Migrated out of the village
37,Child Annual Information,175,Resendtial Status - 122---(Child Annual Information),1559,Migrated permanently to another Village
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),208,January
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1432,Feburary
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1433,March
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1434,April
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1435,May
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1436,June
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1437,July
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1438,August
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1439,September
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1440,October
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1441,November
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1442,December
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1560,Not applicable
37,Child Annual Information,176,Month of in-migration or out-migration - 123---(Child Annual Information),1561,Don't Know
37,Child Annual Information,177,Whether enrolled in Anganwadi - 124---(Child Annual Information),1562,Not applicable
37,Child Annual Information,177,Whether enrolled in Anganwadi - 124---(Child Annual Information),209,Yes
37,Child Annual Information,177,Whether enrolled in Anganwadi - 124---(Child Annual Information),210,No
37,Child Annual Information,178,Anganwadi ID (if available) - 125---(Child Annual Information),,
37,Child Annual Information,179,Whether child getting ECE? - 126---(Child Annual Information),212,"Not getting, Service not avail"
37,Child Annual Information,179,Whether child getting ECE? - 126---(Child Annual Information),213,Availing  from AWC (Aganwadi)
37,Child Annual Information,179,Whether child getting ECE? - 126---(Child Annual Information),1563,"Not availing, services available"
37,Child Annual Information,179,Whether child getting ECE? - 126---(Child Annual Information),1564,Availing from private play school
37,Child Annual Information,179,Whether child getting ECE? - 126---(Child Annual Information),1565,NA (for below 3 yrs and above 6 yrs)
37,Child Annual Information,180,Is the child Challenged? - 127---(Child Annual Information),214,No
37,Child Annual Information,180,Is the child Challenged? - 127---(Child Annual Information),215,Yes physically challenged
37,Child Annual Information,180,Is the child Challenged? - 127---(Child Annual Information),1507,"Yes, mentally challenged"
37,Child Annual Information,180,Is the child Challenged? - 127---(Child Annual Information),1508,"Yes, both"
37,Child Annual Information,181,Is the child Chronically ill? - 128---(Child Annual Information),216,Yes
37,Child Annual Information,181,Is the child Chronically ill? - 128---(Child Annual Information),217,No
37,Child Annual Information,182,Is the child Terminally ill? - 129---(Child Annual Information),218,Yes
37,Child Annual Information,182,Is the child Terminally ill? - 129---(Child Annual Information),219,No
37,Child Annual Information,183,Is the child Engagged/Married? - 130---(Child Annual Information),220,No
37,Child Annual Information,183,Is the child Engagged/Married? - 130---(Child Annual Information),221,Live in relationship
37,Child Annual Information,183,Is the child Engagged/Married? - 130---(Child Annual Information),1509,Engaged
37,Child Annual Information,183,Is the child Engagged/Married? - 130---(Child Annual Information),1510,Married
37,Child Annual Information,183,Is the child Engagged/Married? - 130---(Child Annual Information),1511,Widowed
37,Child Annual Information,184,Current Location of child - 131---(Child Annual Information),222,At Home
37,Child Annual Information,184,Current Location of child - 131---(Child Annual Information),1512,Education Residential School
37,Child Annual Information,184,Current Location of child - 131---(Child Annual Information),1513,Child Care Institution/Homes/Remand Home
37,Child Annual Information,184,Current Location of child - 131---(Child Annual Information),1514,Child Migrated (for work/employment)
37,Child Annual Information,184,Current Location of child - 131---(Child Annual Information),1515,Married child at in-laws house
37,Child Annual Information,184,Current Location of child - 131---(Child Annual Information),1516,Others
37,Child Annual Information,185,Others Specify - 132---(Child Annual Information),,
