ID,Code
413,"{""9"": ""ધર્મ ""}"
413,"{""9"": ""ધર્મ ""}"
414,"{""9"": ""રાશન કાર્ડ નો પ્રકાર ""}"
414,"{""9"": ""રાશન કાર્ડ નો પ્રકાર ""}"
414,"{""9"": ""રાશન કાર્ડ નો પ્રકાર ""}"
416,"{""9"": ""પીડીસ થી રાશન ""}"
416,"{""9"": ""પીડીસ થી રાશન ""}"
416,"{""9"": ""પીડીસ થી રાશન ""}"
416,"{""9"": ""પીડીસ થી રાશન ""}"
416,"{""9"": ""પીડીસ થી રાશન ""}"
417,"{""9"": ""મનરેગા જોબ કાર્ડ ""}"
417,"{""9"": ""મનરેગા જોબ કાર્ડ ""}"
417,"{""9"": ""મનરેગા જોબ કાર્ડ ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
423,"{""9"": ""કુટુંભનું પ્રાથમિક વ્યવસાય ""}"
425,"{""9"": ""જો જમીન વગરના ""}"
425,"{""9"": ""જો જમીન વગરના ""}"
426,"{""9"": ""રસોઈ માટે ઉર્જાનો પ્રથમઝક સ્ત્રોત""}"
426,"{""9"": ""રસોઈ માટે ઉર્જાનો પ્રથમઝક સ્ત્રોત""}"
426,"{""9"": ""રસોઈ માટે ઉર્જાનો પ્રથમઝક સ્ત્રોત""}"
427,"{""9"": ""ત્યાં શું કેસેરોલ /થેરમોસ કે થર્મોવેર  છે? ""}"
427,"{""9"": ""ત્યાં શું કેસેરોલ /થેરમોસ કે થર્મોવેર  છે? ""}"
428,"{""9"": ""શું ત્યાં TV કે VCR/VCD/DVD પ્લેયર છે? ""}"
428,"{""9"": ""શું ત્યાં TV કે VCR/VCD/DVD પ્લેયર છે? ""}"
428,"{""9"": ""શું ત્યાં TV કે VCR/VCD/DVD પ્લેયર છે? ""}"
429,"{""9"": ""શું ત્યાં મોબાઈલ હેન્ડસેટ અને ટેલિફોને (લેન્ડલાઈન) છે? ""}"
429,"{""9"": ""શું ત્યાં મોબાઈલ હેન્ડસેટ અને ટેલિફોને (લેન્ડલાઈન) છે? ""}"
429,"{""9"": ""શું ત્યાં મોબાઈલ હેન્ડસેટ અને ટેલિફોને (લેન્ડલાઈન) છે? ""}"
430,"{""9"": ""ત્યાં સીવણ મશીન છે?""}"
430,"{""9"": ""ત્યાં સીવણ મશીન છે?""}"
431,"{""9"": ""ત્યાં એક કબાટ/ ડ્રેસિંગ ટેબલે છે? ""}"
431,"{""9"": ""ત્યાં એક કબાટ/ ડ્રેસિંગ ટેબલે છે? ""}"
432,"{""9"": ""ત્યાં શું સાયકલ, મોટર સાયકલ /સ્કૂટર કે કાર/જીપ છે? ""}"
432,"{""9"": ""ત્યાં શું સાયકલ, મોટર સાયકલ /સ્કૂટર કે કાર/જીપ છે? ""}"
432,"{""9"": ""ત્યાં શું સાયકલ, મોટર સાયકલ /સ્કૂટર કે કાર/જીપ છે? ""}"
432,"{""9"": ""ત્યાં શું સાયકલ, મોટર સાયકલ /સ્કૂટર કે કાર/જીપ છે? ""}"
433,"{""9"": ""ઘરગથ્થુ એક પિતૃ દૃવારા નેતૃત્વ કરવામાં આવે છે કે કેમ તે?""}"
433,"{""9"": ""ઘરગથ્થુ એક પિતૃ દૃવારા નેતૃત્વ કરવામાં આવે છે કે કેમ તે?""}"
433,"{""9"": ""ઘરગથ્થુ એક પિતૃ દૃવારા નેતૃત્વ કરવામાં આવે છે કે કેમ તે?""}"
434,"{""9"": ""શું કુટુંબ ના વડા દાદા-દાદી છે?""}"
434,"{""9"": ""શું કુટુંબ ના વડા દાદા-દાદી છે?""}"
434,"{""9"": ""શું કુટુંબ ના વડા દાદા-દાદી છે?""}"
435,"{""9"": ""શું કુટુંબ ના વડા બાળકો છે? (18 વર્ષ અને તેનાથી ઓછા)""}"
435,"{""9"": ""શું કુટુંબ ના વડા બાળકો છે? (18 વર્ષ અને તેનાથી ઓછા)""}"
435,"{""9"": ""શું કુટુંબ ના વડા બાળકો છે? (18 વર્ષ અને તેનાથી ઓછા)""}"
436,"{""9"": ""શું બંને માતા -પિતા રોજગારી મેળવે છે?""}"
436,"{""9"": ""શું બંને માતા -પિતા રોજગારી મેળવે છે?""}"
436,"{""9"": ""શું બંને માતા -પિતા રોજગારી મેળવે છે?""}"
437,"{""9"": ""શું પરિવારના પ્રાથમિક આલજીવિકા મેળવનાર ને કોઈ જીવલેણ બીમારી કે કોઈ ગંભીર બીમારી છે?""}"
437,"{""9"": ""શું પરિવારના પ્રાથમિક આલજીવિકા મેળવનાર ને કોઈ જીવલેણ બીમારી કે કોઈ ગંભીર બીમારી છે?""}"
437,"{""9"": ""શું પરિવારના પ્રાથમિક આલજીવિકા મેળવનાર ને કોઈ જીવલેણ બીમારી કે કોઈ ગંભીર બીમારી છે?""}"
438,"{""9"": ""રેહઠાણની  સ્તિથી ""}"
438,"{""9"": ""રેહઠાણની  સ્તિથી ""}"
438,"{""9"": ""રેહઠાણની  સ્તિથી ""}"
438,"{""9"": ""રેહઠાણની  સ્તિથી ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
439,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
440,"{""9"": ""શું પરિવારના વડા દર વર્ષે સ્થળાંતર કરે છે?""}"
440,"{""9"": ""શું પરિવારના વડા દર વર્ષે સ્થળાંતર કરે છે?""}"
441,"{""9"": ""સ્થળાંતરનો સમયગાળો ""}"
441,"{""9"": ""સ્થળાંતરનો સમયગાળો ""}"
441,"{""9"": ""સ્થળાંતરનો સમયગાળો ""}"
442,"{""9"": ""શું પરિવારની એક પુખ્ત વયની વ્યક્તિએ કાયમી સ્થળાંતરનો કર્યું છે?""}"
442,"{""9"": ""શું પરિવારની એક પુખ્ત વયની વ્યક્તિએ કાયમી સ્થળાંતરનો કર્યું છે?""}"
442,"{""9"": ""શું પરિવારની એક પુખ્ત વયની વ્યક્તિએ કાયમી સ્થળાંતરનો કર્યું છે?""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
443,"{""9"": ""પીવાના પાણીનો સ્ત્રોત""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
445,"{""9"": ""શૌચાલય ઉપલબ્ધ ""}"
447,"{""9"": ""કોઈ પણ બાળક ગુમ થયેલ છે?""}"
447,"{""9"": ""કોઈ પણ બાળક ગુમ થયેલ છે?""}"
249,"{""9"": ""નોંધણી ની સ્થિતિ ""}"
249,"{""9"": ""નોંધણી ની સ્થિતિ ""}"
250,"{""9"": ""HH કામમાં  સંડોવણી""}"
250,"{""9"": ""HH કામમાં  સંડોવણી""}"
250,"{""9"": ""HH કામમાં  ""}"
251,"{""9"": ""HH કામમાં  સંડોવણી - શાળા પેહલા ""}"
251,"{""9"": ""HH કામમાં  સંડોવણી - શાળા પેહલા ""}"
251,"{""9"": ""HH કામમાં  સંડોવણી - શાળા પેહલા ""}"
252,"{""9"": ""HH કામમાં  સંડોવણી - શાળા પછી ""}"
252,"{""9"": ""HH કામમાં  સંડોવણી - શાળા પછી ""}"
252,"{""9"": ""HH કામમાં  સંડોવણી - શાળા પછી ""}"
253,"{""9"": ""આર્થિક પ્રવૃત્તિઓ મા સંડોવણી""}"
253,"{""9"": ""આર્થિક પ્રવૃત્તિઓ મા સંડોવણી""}"
253,"{""9"": ""આર્થિક પ્રવૃત્તિઓ મા સંડોવણી""}"
253,"{""9"": ""આર્થિક પ્રવૃત્તિઓ મા સંડોવણી""}"
254,"{""9"": ""સંડોવણીનો સમય ""}"
254,"{""9"": ""સંડોવણીનો સમય ""}"
254,"{""9"": ""સંડોવણીનો સમય ""}"
254,"{""9"": ""સંડોવણીનો સમય ""}"
255,"{""9"": ""સંડોવણીના દિવસ ""}"
255,"{""9"": ""સંડોવણીના દિવસ ""}"
255,"{""9"": ""સંડોવણીના દિવસ ""}"
255,"{""9"": ""સંડોવણીના દિવસ ""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
256,"{""9"": ""કામ ક્ષેત્ર""}"
258,"{""9"": ""બાળકનું  સ્થળાંતર ""}"
258,"{""9"": ""બાળકનું  સ્થળાંતર ""}"
259,"{""9"": ""બાળકનું  સ્થળાંતર ""}"
259,"{""9"": ""બાળકનું  સ્થળાંતર ""}"
259,"{""9"": ""બાળકનું  સ્થળાંતર ""}"
259,"{""9"": ""સ્થળાંતરનો ઉદ્દેશ્ય""}"
259,"{""9"": ""સ્થળાંતરનો ઉદ્દેશ્ય""}"
260,"{""9"": ""સ્થળાંતરનો ઉદ્દેશ્ય""}"
260,"{""9"": ""સ્થળાંતરનો ઉદ્દેશ્ય""}"
260,"{""9"": ""સ્થળાંતરનો ઉદ્દેશ્ય""}"
260,"{""9"": ""સ્થળાંતરનો ઉદ્દેશ્ય""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
559,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - પતિ ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
560,"{""9"": ""પતિનો વ્વસાય ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
561,"{""9"": ""ઉચ્ચતમ વર્ગ પાસ - માતા ""}"
562,"{""9"": ""રહેઠાણની સ્થિતિ ""}"
562,"{""9"": ""રહેઠાણની સ્થિતિ ""}"
562,"{""9"": ""રહેઠાણની સ્થિતિ ""}"
562,"{""9"": ""રહેઠાણની સ્થિતિ ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
563,"{""9"": ""અહીં સ્થળાંતર અથવા બહાર સ્થળાંતર મહિનો ""}"
567,"{""9"": ""24 કલાકની અંદર પ્રસ્તુત બાદની સંભાળ પ્રાપ્ત ""}"
567,"{""9"": ""25 કલાકની અંદર પ્રસ્તુત બાદની સંભાળ પ્રાપ્ત ""}"
568,"{""9"": ""કોલોસ્ટ્રમ ઘવડાવ્યું ""}"
568,"{""9"": ""કોલોસ્ટ્રમ ઘવડાવ્યું ""}"
568,"{""9"": ""કોલોસ્ટ્રમ ઘવડાવ્યું ""}"
569,"{""9"": ""ANM/ AWW/ASHA દ્વારા 2 જી PNC મુલાકાત ""}"
569,"{""9"": ""ANM/ AWW/ASHA દ્વારા 2 જી PNC મુલાકાત ""}"
569,"{""9"": ""ANM/ AWW/ASHA દ્વારા 2 જી PNC મુલાકાત ""}"
570,"{""9"": ""ANM/ AWW/ASHA દ્વારા 3 જી PNC મુલાકાત ""}"
